lng,lat,codigo,nombre,dept,muni
-88.025,13.6105555555556,13206,INSTITUTO NACIONAL PROFESOR JOSE LUIS LOPEZ,MORAZAN,JOCORO
-87.9832558800354,13.6195369934909,13208,CENTRO ESCOLAR DOCTOR RICARDO TRIGUEROS DE LEON,MORAZAN,JOCORO
-88.0023055555556,13.6391944444444,13209,CENTRO ESCOLAR RENE BENITEZ PRUDENCIO,MORAZAN,JOCORO
-88.00975,13.5751666666667,13210,CENTRO ESCOLAR CANTON LAGUNETAS,MORAZAN,JOCORO
-87.973,13.6293611111111,13211,CENTRO ESCOLAR CASERIO LOS ROMERO,MORAZAN,JOCORO
-88.0364722222222,13.5970833333333,13212,CENTRO ESCOLAR CASERIO LAS MARIITAS,MORAZAN,JOCORO
-88.0123333333333,13.6178888888889,13216,CENTRO ESCOLAR CANTON FLAMENCO,MORAZAN,JOCORO
-88.0254166666667,13.6105277777778,13217,ESCUELA DE EDUCACION PARVULARIA CAROLINA KENNEDY,MORAZAN,JOCORO
-88.0241666666667,13.6100555555556,13218,CENTRO ESCOLAR GENERAL FRANCISCO MORAZAN,MORAZAN,JOCORO
-88.0292222222222,13.6167222222222,13620,COMPLEJO EDUCATIVO COLONIA SAN LUIS,MORAZAN,JOCORO
-87.9944166666667,13.6145,14853,CENTRO ESCOLAR VIRGILIO AMILCAR GARCILAZO,MORAZAN,JOCORO
-88.0262262612449,13.6134034165634,20971,COLEGIO ADVENTISTA DE JOCORO,MORAZAN,JOCORO
-88.0270833333333,13.6150833333333,21456,COLEGIO EVANGELICO FILADELFIA,MORAZAN,JOCORO
-89.6780555555556,13.98425,20040,COLEGIO BAUTISTA DE CHALCHUAPA,SANTA ANA,CHALCHUAPA
-89.715,13.7402777777778,10092,CENTRO ESCOLAR EL SAUCE,SONSONATE,SONZACATE
-89.3675,13.7236111111111,11032,CENTRO ESCOLAR ARTURO AMBROGI,LA LIBERTAD,COLÓN
-89.2855555555555,13.6772222222222,20216,COLEGIO BELEN,LA LIBERTAD,SANTA TECLA
-89.257425,13.8184638888889,11440,CENTRO ESCOLAR CANTON MAPILAPA,SAN SALVADOR,NEJAPA
-88.3895,13.3448333333333,12534,CENTRO ESCOLAR DE EREGUAYQUIN,USULUTÁN,EREGUAYQUÍN
-89.4823055555556,13.89925,10208,CENTRO ESCOLAR CANTON EL ZACATAL,SANTA ANA,COATEPEQUE
-87.797,13.76275,86101,CENTRO ESCOLAR CANTON MALALAJA,LA UNIÓN,POLORÓS
-89.1425,13.7025,11734,CENTRO ESCOLAR REINO DE DINAMARCA,SAN SALVADOR,SOYAPANGO
-89.1475,13.69,21155,COLEGIO RENACIMIENTO,SAN SALVADOR,SOYAPANGO
-89.8491388888889,13.9187777777778,10001,CENTRO ESCOLAR ISIDRO MENENDEZ,AHUACHAPAN,AHUACHAPÁN
-89.8458888888889,13.9250277777778,10002,CENTRO ESCOLAR ALFREDO ESPINO,AHUACHAPAN,AHUACHAPÁN
-89.85025,13.9248333333333,10003,CENTRO ESCOLAR ALEJANDRO DE HUMBOLDT,AHUACHAPAN,AHUACHAPÁN
-89.8465,13.9177777777778,10004,CENTRO ESCOLAR 1º DE JULIO DE 1823,AHUACHAPAN,AHUACHAPÁN
-89.8543888888889,13.9270277777778,10006,CENTRO ESCOLAR RICARDO TRIGUEROS DE LEON,AHUACHAPAN,AHUACHAPÁN
-89.8546666666667,13.9184722222222,10007,CENTRO ESCOLAR CARLOTA LEON VIUDA DE TRIGUEROS,AHUACHAPAN,AHUACHAPÁN
-89.8485277777778,13.9213888888889,10008,ESCUELA DE EDUCACION PARVULARIA MARIA SALAZAR VIUDA DE MAGAÑA,AHUACHAPAN,AHUACHAPÁN
-89.8628888888889,13.9094722222222,10011,CENTRO ESCOLAR CANTON LOS HUATALES,AHUACHAPAN,AHUACHAPÁN
-89.8321111111111,13.9112777777778,10012,CENTRO ESCOLAR BERNARDINO E. ZAMORA,AHUACHAPAN,AHUACHAPÁN
-89.8779166666667,14.004,10013,COMPLEJO EDUCATIVO GENERAL FABIO MORAN,AHUACHAPAN,AHUACHAPÁN
-89.8993888888889,13.9722777777778,10014,CENTRO ESCOLAR ISABEL CARRILLO DE BOLAÑOS,AHUACHAPAN,AHUACHAPÁN
-89.8168888888889,13.9537777777778,10015,CENTRO ESCOLAR PROFESOR RICARDO ARGUETA LINARES,AHUACHAPAN,AHUACHAPÁN
-89.8385277777778,13.9720555555556,10016,CENTRO ESCOLAR CANTON EL ROBLE,AHUACHAPAN,AHUACHAPÁN
-89.8560277777778,13.9923333333333,10017,CENTRO ESCOLAR CANTON EL JUNQUILLO,AHUACHAPAN,AHUACHAPÁN
-89.8325833333333,13.9560555555556,10019,CENTRO ESCOLAR CANTON ASHAPUCO,AHUACHAPAN,AHUACHAPÁN
-89.8259444444444,13.9689722222222,10020,CENTRO ESCOLAR CANTON LA COYOTERA,AHUACHAPAN,AHUACHAPÁN
-89.8013055555556,13.9023888888889,10021,CENTRO ESCOLAR CANTON SUNTECUMAT,AHUACHAPAN,AHUACHAPÁN
-89.8268333333333,13.9189722222222,10022,CENTRO ESCOLAR CANTON LOS MAGUEYES,AHUACHAPAN,AHUACHAPÁN
-89.85575,13.9454722222222,10023,CENTRO ESCOLAR DOCTOR RENE VIRGILIO CORNEJO GRANADOS,AHUACHAPAN,AHUACHAPÁN
-89.9022222222222,13.9431388888889,10024,CENTRO ESCOLAR CANTON PALO PIQUE,AHUACHAPAN,AHUACHAPÁN
-89.8204722222222,13.9933333333333,10025,CENTRO ESCOLAR CANTON RIO FRIO,AHUACHAPAN,AHUACHAPÁN
-89.8956944444444,14.0180277777778,10026,CENTRO ESCOLAR ABELINA ARRIAZA,AHUACHAPAN,AHUACHAPÁN
-89.8751388888889,13.9131388888889,10027,COMPLEJO EDUCATIVO DOCTOR RAFAEL MEZA DELGADO,AHUACHAPAN,AHUACHAPÁN
-89.83075,13.994,10029,"CENTRO ESCOLAR CASERIO EL BOTADERO, CANTON EL ROBLE",AHUACHAPAN,AHUACHAPÁN
-89.8632777777778,13.9400833333333,10031,COMPLEJO EDUCATIVO DOCTOR ARTURO ROMERO,AHUACHAPAN,AHUACHAPÁN
-89.8126111111111,13.9342222222222,10032,CENTRO ESCOLAR CANTON SANTA ROSA DE ACACALCO,AHUACHAPAN,AHUACHAPÁN
-89.7924444444444,13.9378611111111,10033,COMPLEJO EDUCATIVO HACIENDA LA LABOR,AHUACHAPAN,AHUACHAPÁN
-89.8594166666667,13.9691666666667,10037,CENTRO ESCOLAR CASERIO LAS CHINITAS,AHUACHAPAN,AHUACHAPÁN
-89.8398611111111,13.9292222222222,10038,CENTRO ESCOLAR COLONIA SANTA MARIA,AHUACHAPAN,AHUACHAPÁN
-89.873,14.0313888888889,10039,CENTRO ESCOLAR CANTON LA DANTA,AHUACHAPAN,AHUACHAPÁN
-89.7886944444444,13.9593055555556,10042,CENTRO ESCOLAR CANTON SAN LAZARO,AHUACHAPAN,AHUACHAPÁN
-89.84525,14.0046111111111,10044,CENTRO ESCOLAR CASERIO RANCHO GRANDE CANTON EL JUNQUILLO,AHUACHAPAN,AHUACHAPÁN
-89.8488333333333,13.9295833333333,10045,CENTRO ESCOLAR HACIENDA ZACAMIL,AHUACHAPAN,AHUACHAPÁN
-89.8347777777778,13.9178888888889,10048,CENTRO ESCOLAR COLONIA LAS VICTORIAS,AHUACHAPAN,AHUACHAPÁN
-89.8506111111111,13.9253611111111,10052,INSTITUTO NACIONAL ALEJANDRO DE HUMBOLDT,AHUACHAPAN,AHUACHAPÁN
-88.1663888888889,13.8586111111111,13232,CENTRO ESCOLAR CANTON SOLEDAD,MORAZAN,MEANGUERA
-88.1728611111111,13.8091666666667,84081,CENTRO ESCOLAR CASERIO EL TABLON CANTON AGUA ZARCA,MORAZAN,OSICALA
-89.8176388888889,13.9505,10053,INSTITUTO NACIONAL LUIS REYNALDO TOBAR,AHUACHAPAN,AHUACHAPÁN
-89.86125,13.978,10074,"CENTRO ESCOLAR COLONIA LAS VIÑAS, CANTON EL JUNQUILLO",AHUACHAPAN,AHUACHAPÁN
-89.86825,13.9262777777778,14809,CENTRO ESCOLAR COLONIA LAS PALMERAS,AHUACHAPAN,AHUACHAPÁN
-88.0552222222222,13.6335,84069,CENTRO ESCOLAR CASERIO CHUPADERO CANTON GUACHIPILIN,MORAZAN,JOCORO
-88.0252777777778,13.6668888888889,84070,CENTRO ESCOLAR CASERIO LOS LAZOS CANTON GUACHIPILIN  ,MORAZAN,JOCORO
-87.9984444444444,13.6005833333333,84071,CENTRO ESCOLAR CASERIO LAURELES ARRIBA CANTON LOS LAURELES,MORAZAN,JOCORO
-87.9893888888889,13.6410833333333,13739,CENTRO ESCOLAR CASERIO LOS REYES CANTON ANIMAS,MORAZAN,SOCIEDAD
-87.9893611111111,13.5791944444444,84072,CENTRO ESCOLAR CASERIO LOS MOLINA CANTON LOS LAURELES,MORAZAN,JOCORO
-88.0059444444444,13.5855277777778,84073,CENTRO ESCOLAR CASERIO EL ACHIOTE CANTON LOS LAURELES,MORAZAN,JOCORO
-88.0303055555556,13.5845833333333,84074,CENTRO ESCOLAR CASERIO SAN JUAN ARRIBA CANTON SAN JUAN,MORAZAN,JOCORO
-88.1116666666667,13.8761111111111,86353,CENTRO ESCOLAR CANTON LA GUACAMAYA,MORAZAN,MEANGUERA
-88.0124722222222,13.58975,86354,CENTRO ESCOLAR CASERIO FLORES SEGOVIA CANTON LAGUNETAS,MORAZAN,JOCORO
-88.0875,13.7426388888889,13220,CENTRO ESCOLAR HUALINDO CENTRO CANTON HUALINDO,MORAZAN,LOLOTIQUILLO
-88.0787777777778,13.7261666666667,13221,CENTRO ESCOLAR CASERIO VALLE NUEVO,MORAZAN,LOLOTIQUILLO
-88.09,13.7263055555556,13222,CENTRO ESCOLAR DE LOLOTIQUILLO,MORAZAN,LOLOTIQUILLO
-88.0742777777778,13.7378611111111,13223,CENTRO ESCOLAR CANTON HUALINDO,MORAZAN,LOLOTIQUILLO
-88.0524166666667,13.7338333333333,13224,CENTRO ESCOLAR CANTON LA MANZANILLA,MORAZAN,LOLOTIQUILLO
-88.0911111111111,13.7247222222222,13815,ESCUELA DE EDUCACION PARVULARIA DE LOLOTIQUILLO,MORAZAN,LOLOTIQUILLO
-88.1238888888889,13.8452777777778,84122,CENTRO ESCOLAR ANA JULIA Y CARMELINA MEJIA RAMIREZ,MORAZAN,MEANGUERA
-88.1447222222222,13.8555555555556,13229,INSTITUTO NACIONAL SEGUNDO MONTES,MORAZAN,MEANGUERA
-88.1543961646822,13.8518976004515,13231,CENTRO ESCOLAR JOSE SIMEON CAÑAS,MORAZAN,MEANGUERA
-88.1333611111111,13.8538888888889,60299,CENTRO ESCOLAR CASERIO AGUA FRIA CANTON CERRO PANDO,MORAZAN,MEANGUERA
-88.1169166666667,13.8208333333333,84075,CENTRO ESCOLAR CASERIO LAS MESAS CANTON CERRO PANDO,MORAZAN,MEANGUERA
-88.1169166666667,13.8405555555556,84076,CENTRO ESCOLAR CASERIO GUAJINIQUIL CANTON CERRO PANDO,MORAZAN,MEANGUERA
-88.1166666666667,13.855,84077,CENTRO ESCOLAR CASERIO EL TABLON CANTON CERRO PANDO,MORAZAN,MEANGUERA
-88.1125,13.9016666666667,84078,COMPLEJO EDUCATIVO CASERIO EL MOZOTE CANTON GUACAMAYA,MORAZAN,MEANGUERA
-88.1327777777778,13.8708333333333,84079,CENTRO ESCOLAR CASERIO EL POTRERO,MORAZAN,MEANGUERA
-88.1333333333333,13.8335555555556,84114,CENTRO ESCOLAR CANTON POZA HONDA,MORAZAN,MEANGUERA
-88.1411111111111,13.8477777777778,84123,CENTRO ESCOLAR MARIA MERCEDES VENTURA BLANCO,MORAZAN,MEANGUERA
-88.1369444444445,13.845,84124,CENTRO ESCOLAR JOSEP CALLIS I FRANCO,MORAZAN,MEANGUERA
-88.1436111111111,13.8527777777778,84126,CENTRO ESCOLAR MARIA PAZ CRISTINA MONTES,MORAZAN,MEANGUERA
-88.1247222222222,13.8916666666667,86528,CENTRO ESCOLAR CASERIO LA LAGUNA CANTON LA GUACAMAYA,MORAZAN,MEANGUERA
-88.1839166666667,13.8133611111111,13235,CENTRO ESCOLAR CANTON LA MONTAÑITA,MORAZAN,OSICALA
-88.145133,13.818669,13236,CENTRO ESCOLAR CANTON LLANO ALEGRE,MORAZAN,OSICALA
-88.1736388888889,13.8192777777778,13238,CENTRO ESCOLAR PROFESOR EMNER ABILIO ROMERO,MORAZAN,OSICALA
-88.1374166666667,13.8134166666667,13239,CENTRO ESCOLAR CANTON CERRO EL COYOL,MORAZAN,OSICALA
-88.1547222222222,13.8001944444444,13241,CENTRO ESCOLAR BENITO JUAREZ,MORAZAN,OSICALA
-88.1498055555556,13.8065833333333,13624,INSTITUTO NACIONAL DE OSICALA,MORAZAN,OSICALA
-88.1544166666667,13.8016111111111,13636,ESCUELA DE EDUCACION PARVULARIA DE OSICALA,MORAZAN,OSICALA
-88.1623888888889,13.8095833333333,14782,CENTRO ESCOLAR NATIVIDAD MAJANO,MORAZAN,OSICALA
-88.1610833333333,13.8319166666667,84080,CENTRO ESCOLAR CASERIO LA LOMA CANTON AGUA ZARCA,MORAZAN,OSICALA
-88.1611388888889,13.9603333333333,13242,CENTRO ESCOLAR UNION PANAMERICANA,MORAZAN,PERQUÍN
-88.1483055555556,13.9536388888889,13243,CENTRO ESCOLAR CASERIO LA TEJERA CANTON CASA BLANCA,MORAZAN,PERQUÍN
-88.1569722222222,13.9588611111111,14797,INSTITUTO NACIONAL DE PERQUIN,MORAZAN,PERQUÍN
-88.147069113411,13.9534475652274,21523,CENTRO DE DESARROLLO INTEGRAL AMUN SHEA,MORAZAN,PERQUÍN
-88.169,13.95575,84082,CENTRO ESCOLAR CASERIO EL CHAGUITON CANTON CASA BLANCA,MORAZAN,PERQUÍN
-88.1679722222222,13.9748611111111,84083,CENTRO ESCOLAR CASERIO EL VOLCANCILLO CANTON CASA BLANCA,MORAZAN,PERQUÍN
-88.1029166666667,13.6420277777778,13246,COMPLEJO EDUCATIVO ASENTAMIENTO SANTA BARBARA CANTON SAN MARCOS,MORAZAN,SAN CARLOS
-88.1150277777778,13.6081388888889,13247,CENTRO ESCOLAR CANTON SANTA MARTA,MORAZAN,SAN CARLOS
-88.0766944444444,13.6306666666667,13248,CENTRO ESCOLAR CANTON VALLE NUEVO,MORAZAN,SAN CARLOS
-88.0929166666667,13.6477777777778,13249,CENTRO ESCOLAR LICENCIADO JUAN JOSE GUZMAN,MORAZAN,SAN CARLOS
-88.0974166666667,13.6895277777778,13258,CENTRO ESCOLAR CORONEL MAURICIO ERNESTO VARGAS,MORAZAN,SAN FRANCISCO GOTERA
-88.0968888888889,13.6467777777778,13250,ESCUELA DE EDUCACION PARVULARIA DE SAN CARLOS,MORAZAN,SAN CARLOS
-88.1365555555556,13.6471944444444,84085,CENTRO ESCOLAR CANTON SAN DIEGO,MORAZAN,SAN CARLOS
-88.0920520309872,13.633961716957,84086,CENTRO ESCOLAR CASERIO LOS GRANADOS CANTON VALLE NUEVO,MORAZAN,SAN CARLOS
-88.1341666666667,13.6243055555556,86355,CENTRO ESCOLAR CASERIO EL PORVENIR CANTON SAN MARCOS,MORAZAN,SAN CARLOS
-88.1978333333333,13.9659722222222,13252,COMPLEJO EDUCATIVO DE SAN FERNANDO,MORAZAN,SAN FERNANDO
-88.2154166666667,13.98425,60129,CENTRO ESCOLAR CASERIO HOJA BLANCA CANTON AZACUALPA,MORAZAN,SAN FERNANDO
-88.178,13.9653055555556,84087,CENTRO ESCOLAR CASERIO OCOTILLO CANTON AZACUALPA,MORAZAN,SAN FERNANDO
-88.2295555555556,13.9771666666667,84088,CENTRO ESCOLAR CASERIO PLATANARES CANTON AZACUALPA,MORAZAN,SAN FERNANDO
-88.2003055555556,13.9703888888889,84089,CENTRO ESCOLAR CASERIO EL TABLON CANTON AZACUALPA,MORAZAN,SAN FERNANDO
-88.1963611111111,13.9513333333333,84090,CENTRO ESCOLAR CASERIO SANTA CATARINA CANTON CAÑAVERALES,MORAZAN,SAN FERNANDO
-88.0991460849419,13.6935164508299,10393,COLEGIO NUEVO MUNDO,MORAZAN,SAN FRANCISCO GOTERA
-88.1016388888889,13.6987222222222,13253,CENTRO ESCOLAR ASENTAMIENTO EL CAMPO,MORAZAN,SAN FRANCISCO GOTERA
-88.0984166666667,13.6910833333333,13255,INSTITUTO NACIONAL 14 DE JULIO DE 1875,MORAZAN,SAN FRANCISCO GOTERA
-88.1163611111111,13.6720555555556,13257,CENTRO ESCOLAR CASERIO BARBA ROJA CANTON SAN JOSE,MORAZAN,SAN FRANCISCO GOTERA
-88.09125,13.6751388888889,13259,CENTRO ESCOLAR CASERIO LOS ROMERO CANTON EL TRIUNFO,MORAZAN,SAN FRANCISCO GOTERA
-88.1051388888889,13.6888611111111,13260,CENTRO ESCOLAR ASENTAMIENTO SAN JOSE,MORAZAN,SAN FRANCISCO GOTERA
-88.0990277777778,13.7151111111111,13261,CENTRO ESCOLAR CANTON EL NORTE,MORAZAN,SAN FRANCISCO GOTERA
-88.0885555555555,13.5685277777778,13262,CENTRO ESCOLAR PROFESORA JOSEFA VALLE DE FUENTES CANTON LAS CONCHAS,MORAZAN,SAN FRANCISCO GOTERA
-88.0513055555556,13.6876111111111,13263,CENTRO ESCOLAR CANTON CACAHUATALEJO,MORAZAN,SAN FRANCISCO GOTERA
-88.2409444444445,13.819,13281,CENTRO ESCOLAR CASERIO POTRERILLO,MORAZAN,SAN SIMÓN
-88.10075,13.69425,13264,ESCUELA DE EDUCACION PARVULARIA DE SAN FRANCISCO GOTERA,MORAZAN,SAN FRANCISCO GOTERA
-88.1008888888889,13.6764722222222,13265,CENTRO ESCOLAR CANTON SAN JOSE,MORAZAN,SAN FRANCISCO GOTERA
-88.0749166666667,13.6655,13266,CENTRO ESCOLAR CANTON EL TRIUNFO,MORAZAN,SAN FRANCISCO GOTERA
-88.1298888888889,13.6735277777778,13267,CENTRO ESCOLAR FELIPE SOTO,MORAZAN,SAN FRANCISCO GOTERA
-88.0997777777778,13.6969166666667,13268,CENTRO ESCOLAR SAN FRANCISCO GOTERA,MORAZAN,SAN FRANCISCO GOTERA
-88.1047777777778,13.69725,13269,CENTRO ESCOLAR PRESBITERO NORBERTO CRUZ,MORAZAN,SAN FRANCISCO GOTERA
-88.1033333333333,13.6927222222222,20973,COLEGIO PROFESORA EMILIA FLORES MARTINEZ DE HERNANDEZ,MORAZAN,SAN FRANCISCO GOTERA
-88.1075,13.7094166666667,20975,COLEGIO ADVENTISTA CANTON EL NORTE,MORAZAN,SAN FRANCISCO GOTERA
-88.2218611111111,13.7878888888889,13280,CENTRO ESCOLAR CASERIO EL JUNQUILLO CANTON LAS QUEBRADAS,MORAZAN,SAN SIMÓN
-88.1031666666667,13.6931666666667,20976,LICEO JORGE FRANCISCO REYES MARTINEZ,MORAZAN,SAN FRANCISCO GOTERA
-88.0949722222222,13.6904166666667,21245,LICEO CRISTIANO REVERENDO JUAN BUENO DE SAN FRANCISCO GOTERA,MORAZAN,SAN FRANCISCO GOTERA
-88.1078611111111,13.68375,60229,CENTRO ESCOLAR CASERIO LA PAZ CANTON SAN JOSE,MORAZAN,SAN FRANCISCO GOTERA
-88.1349722222222,13.6889722222222,60298,CENTRO ESCOLAR CASERIO LOS BENITEZ CANTON SAN FRANCISQUITO,MORAZAN,SAN FRANCISCO GOTERA
-88.0099444444444,13.6998055555556,14798,INSTITUTO NACIONAL DE SOCIEDAD,MORAZAN,SOCIEDAD
-88.05875,13.7032222222222,84117,CENTRO ESCOLAR CASERIO PAPALON CANTON CACAHUATALEJO,MORAZAN,SAN FRANCISCO GOTERA
-88.0999105145111,13.6944259324879,88174,CENTRO ESCOLAR CATOLICO SAN FRANCISCO DE ASIS,MORAZAN,SAN FRANCISCO GOTERA
-88.2314722222222,13.8498055555556,84093,CENTRO ESCOLAR CASERIO SEQUIA DE AGUA CANTON PIEDRA PARADA,MORAZAN,SAN ISIDRO
-88.0997222222222,13.6983888888889,90012,CENTRO ESCOLAR PROFESOR SAMUEL CORDOVA,MORAZAN,SAN FRANCISCO GOTERA
-88.2323284913674,13.8544162783341,10434,INSTITUTO NACIONAL DE SAN ISIDRO,MORAZAN,SAN ISIDRO
-88.2311111111111,13.8597222222222,13270,CENTRO ESCOLAR FRANCISCO MORAZAN,MORAZAN,SAN ISIDRO
-88.2327777777778,13.8594166666667,13505,ESCUELA DE EDUCACION PARVULARIA DE SAN ISIDRO,MORAZAN,SAN ISIDRO
-88.2453333333333,13.8675555555556,84091,CENTRO ESCOLAR CANTON EL ROSARIO,MORAZAN,SAN ISIDRO
-88.2382222222222,13.8721111111111,86529,CENTRO ESCOLAR CASERIO EL COPANTE CANTON EL ROSARIO,MORAZAN,SAN ISIDRO
-88.2233333333333,13.8311944444444,13273,CENTRO ESCOLAR ALBERTO MASFERRER,MORAZAN,SAN SIMÓN
-88.2257222222222,13.8136388888889,13274,CENTRO ESCOLAR CANTON POTRERO DE ADENTRO,MORAZAN,SAN SIMÓN
-88.2341111111111,13.8039166666667,13277,CENTRO ESCOLAR CANTON LAS QUEBRADAS,MORAZAN,SAN SIMÓN
-88.2246666666667,13.8417777777778,13278,CENTRO ESCOLAR CANTON SAN FRANCISCO,MORAZAN,SAN SIMÓN
-88.2261944444444,13.8313611111111,13279,ESCUELA DE EDUCACION PARVULARIA DE SAN SIMON,MORAZAN,SAN SIMÓN
-88.2683888888889,13.8284444444444,13282,CENTRO ESCOLAR CASERIO LOS CORRALES CANTON VALLE GRANDE,MORAZAN,SAN SIMÓN
-88.2313611111111,13.8309166666667,13283,INSTITUTO NACIONAL DE SAN SIMON,MORAZAN,SAN SIMÓN
-88.2438055555556,13.7965555555556,84094,COMPLEJO EDUCATIVO CANTON EL CARRIZAL,MORAZAN,SAN SIMÓN
-88.2475833333333,13.8466111111111,84095,CENTRO ESCOLAR CANTON EL CERRO,MORAZAN,SAN SIMÓN
-88.2579722222222,13.8258611111111,84096,CENTRO ESCOLAR CANTON VALLE GRANDE,MORAZAN,SAN SIMÓN
-88.2548055555555,13.8112222222222,84097,CENTRO ESCOLAR CASERIO EL MATAZANO CANTON VALLE GRANDE,MORAZAN,SAN SIMÓN
-88.2317777777778,13.8203055555556,84118,CENTRO ESCOLAR CASERIO TIQUISERA CANTON POTRERO ADENTRO,MORAZAN,SAN SIMÓN
-88.1706944444445,13.6723888888889,13284,CENTRO ESCOLAR DE SENSEMBRA,MORAZAN,SENSEMBRA
-88.1575277777778,13.6865277777778,13285,CENTRO ESCOLAR CANTON EL RODEO,MORAZAN,SENSEMBRA
-88.1701666666667,13.6953333333333,13286,CENTRO ESCOLAR CANTON EL LIMON,MORAZAN,SENSEMBRA
-88.1812777777778,13.7116666666667,13287,CENTRO ESCOLAR CASERIO GUARUMAL CANTON EL LIMON,MORAZAN,SENSEMBRA
-88.1681666666667,13.6818888888889,84099,CENTRO ESCOLAR LOS MARTINEZ CANTON EL LIMON,MORAZAN,SENSEMBRA
-88.1533611111111,13.695,84100,CENTRO ESCOLAR CASERIO LOS VASQUEZ CANTON EL RODEO,MORAZAN,SENSEMBRA
-87.9944192339554,13.7152023299504,10297,CENTRO ESCOLAR PROFESORA CELINA DEL CARMEN PAZ DE MENDEZ,MORAZAN,SOCIEDAD
-88.0090277777778,13.6998055555556,13288,CENTRO ESCOLAR DOCTOR RAMON ROSA,MORAZAN,SOCIEDAD
-88.0085277777778,13.73275,13289,CENTRO ESCOLAR CANTON EL TABLON,MORAZAN,SOCIEDAD
-87.9964722222222,13.7102777777778,13290,CENTRO ESCOLAR CANTON LA LABRANZA,MORAZAN,SOCIEDAD
-88.0281388888889,13.6862777777778,13291,CENTRO ESCOLAR CANTON CANDELARIA,MORAZAN,SOCIEDAD
-87.9645555555556,13.6585,13292,CENTRO ESCOLAR SARA CASTELLANOS,MORAZAN,SOCIEDAD
-87.9953888888889,13.6771111111111,13293,CENTRO ESCOLAR CANTON ANIMAS,MORAZAN,SOCIEDAD
-87.9691944444444,13.6894166666667,13294,CENTRO ESCOLAR CANTON EL PEÑON,MORAZAN,SOCIEDAD
-87.9478611111111,13.6412777777778,13295,CENTRO ESCOLAR CASERIO TROMPINA CANTON EL BEJUCAL,MORAZAN,SOCIEDAD
-87.97025,13.7038888888889,13296,CENTRO ESCOLAR CANTON LA JOYA,MORAZAN,SOCIEDAD
-87.9924166666667,13.6526388888889,13298,CENTRO ESCOLAR CASERIO EL GIGANTE CANTON ANIMAS,MORAZAN,SOCIEDAD
-87.9591944444444,13.6729722222222,13299,CENTRO ESCOLAR ALBERTO GUZMAN MEJIA,MORAZAN,SOCIEDAD
-87.9356010724678,13.6317286235424,14854,CENTRO ESCOLAR CASERIO TROMPINA ABAJO CANTON EL BEJUCAL,MORAZAN,SOCIEDAD
-88.0333611111111,13.7401666666667,60228,CENTRO ESCOLAR CASERIO LA FRUTILLA CANTON  EL TABLON,MORAZAN,SOCIEDAD
-87.9558055555556,13.7323888888889,84101,CENTRO ESCOLAR CASERIO EL JICARO CANTON CALPULES,MORAZAN,SOCIEDAD
-87.9538333333333,13.7115555555556,84102,CENTRO ESCOLAR CASERIO MARTIN BARO CANTON LA JOYA,MORAZAN,SOCIEDAD
-88.0154444444444,13.7429166666667,86363,CENTRO ESCOLAR CASERIO TEMEPECHIN CANTON EL TABLON,MORAZAN,SOCIEDAD
-87.9671388888889,13.7201666666667,86530,CENTRO ESCOLAR CASERIO EL ALTO CANTON CALPULES,MORAZAN,SOCIEDAD
-87.9751944444444,13.6980277777778,86546,CENTRO ESCOLAR CASERIO EL BAÑADERO CANTON EL PEÑON,MORAZAN,SOCIEDAD
-88.2351944444444,13.9180555555556,13301,COMPLEJO EDUCATIVO MARCELINO GARCIA FLAMENCO,MORAZAN,TOROLA
-88.2013611111111,13.9065,60109,CENTRO ESCOLAR CASERIO OJOS DE AGUA CANTON AGUA ZARCA,MORAZAN,TOROLA
-88.2466666666667,13.9028611111111,60316,CENTRO ESCOLAR CASERIO LAS ANONAS CANTON TIJERETAS,MORAZAN,TOROLA
-88.2568333333333,13.8966111111111,60320,CENTRO ESCOLAR CASERIO EL PORTILLO CANTON TIJERETAS,MORAZAN,TOROLA
-88.2119722222222,13.9369444444444,84103,CENTRO ESCOLAR CANTON AGUA ZARCA,MORAZAN,TOROLA
-88.2488055555556,13.8875555555556,84104,CENTRO ESCOLAR CASERIO SAN JOSE CUREÑAS CANTON TIJERETAS,MORAZAN,TOROLA
-88.2571666666667,13.9109166666667,84105,CENTRO ESCOLAR CASERIO LA JOYA CANTON TIJERETAS,MORAZAN,TOROLA
-88.2230277777778,13.8896388888889,84106,CENTRO ESCOLAR CANTON EL PROGRESO,MORAZAN,TOROLA
-88.2502777777778,13.9085833333333,86364,CENTRO ESCOLAR CASERIO LA CAIDA CANTON TIJERETA,MORAZAN,TOROLA
-87.91825,13.5740833333333,86122,CENTRO ESCOLAR CANTON LA JOYA,LA UNIÓN,SAN JOSÉ
-88.1990555555556,13.9318055555556,86523,CENTRO ESCOLAR CASERIO LA CEIBA CANTON AGUA ZARCA,MORAZAN,TOROLA
-88.1748611111111,13.6618055555556,10103,INSTITUTO NACIONAL DE YAMABAL,MORAZAN,YAMABAL
-88.1720277777778,13.6645,13303,CENTRO ESCOLAR PEDRO PABLO CASTILLO,MORAZAN,YAMABAL
-88.1604722222222,13.6275277777778,13304,CENTRO ESCOLAR BLANCA BENITEZ DE FLORES,MORAZAN,YAMABAL
-88.2089444444444,13.7370833333333,13307,CENTRO ESCOLAR CANTON ISLETAS,MORAZAN,YAMABAL
